review_id,product_id,date,rating,sentiment,platform,comment,sentiment_original,is_template,comment_category,brand,type,base_price,launch_date,product_age_days,review_year,review_month,review_day_of_week,price_tier,platform_avg_rating,total_marketing_spend,avg_engagement_rate,num_campaigns,channel_diversity,primary_channel,avg_rating,positive_ratio
R103922,PC006,2024-05-29,3.2,Neutral,Shopee,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Dove,Shampoo,36000,2022-01-25,855,2024,5,2,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R103923,PC009,2023-01-29,3.5,Neutral,Instagram,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Clear,Shampoo,34000,2020-09-20,861,2023,1,6,medium,2.959691358024691,0.0,,0.0,0.0,,3.111,0.3
R103925,PC003,2025-04-04,2.6,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Lifebuoy,Body Wash,28000,2020-03-20,1841,2025,4,4,medium,3.015873015873016,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R103926,PC004,2021-12-05,4.4,Positive,Instagram,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Lifebuoy,Handwash,25000,2021-05-01,218,2021,12,6,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R103927,PC002,2025-03-08,1.1,Negative,Instagram,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Sunsilk,Conditioner,33000,2020-06-10,1732,2025,3,5,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R103929,PC002,2022-11-05,2.2,Negative,Tokopedia,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Sunsilk,Conditioner,33000,2020-06-10,878,2022,11,5,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R103931,PC007,2024-09-07,4.9,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman.",Positive,True,packaging_issue,Rexona,Deodorant,40000,2022-06-02,828,2024,9,5,high,2.9518496058217103,0.0,,0.0,0.0,,2.928,0.242
R103935,PC008,2025-11-03,2.2,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Rexona,Deodorant,28000,2023-02-14,993,2025,11,0,medium,3.015873015873016,0.0,,0.0,0.0,,2.928,0.252
R103939,PC015,2025-05-08,4.1,Positive,Instagram,"Packaging bocor saat diterima, kurang aman.",Positive,True,packaging_issue,Lifebuoy,Sanitizer,18000,2020-12-01,1619,2025,5,3,low,2.959691358024691,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R103941,PC003,2025-07-30,1.1,Negative,Instagram,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Lifebuoy,Body Wash,28000,2020-03-20,1958,2025,7,2,medium,2.959691358024691,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R103944,PC009,2025-03-02,3.2,Neutral,Shopee,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Clear,Shampoo,34000,2020-09-20,1624,2025,3,6,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R103945,PC011,2022-08-29,3.1,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Ponds,Facial Foam,35000,2022-04-10,141,2022,8,0,medium,2.959691358024691,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R103946,PC009,2023-08-10,3.8,Neutral,Shopee,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Clear,Shampoo,34000,2020-09-20,1054,2023,8,3,medium,3.015873015873016,0.0,,0.0,0.0,,3.111,0.3
R103949,PC010,2025-08-27,2.1,Negative,Official Store,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Love Beauty & Planet,Shampoo,42000,2023-03-18,893,2025,8,2,high,3.027048192771084,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R103951,PC006,2022-08-11,4.0,Positive,Instagram,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Dove,Shampoo,36000,2022-01-25,198,2022,8,3,high,2.959691358024691,0.0,,0.0,0.0,,3.005,0.265
R103952,PC010,2024-01-28,1.7,Negative,Tokopedia,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Love Beauty & Planet,Shampoo,42000,2023-03-18,316,2024,1,6,high,2.9518496058217103,1049223410.0,0.219,1.0,1.0,Instagram,2.883,0.219
R103954,PC008,2025-10-02,2.2,Negative,Official Store,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Rexona,Deodorant,28000,2023-02-14,961,2025,10,3,medium,3.027048192771084,0.0,,0.0,0.0,,2.928,0.252
R103955,PC006,2025-09-20,1.6,Negative,Shopee,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Dove,Shampoo,36000,2022-01-25,1334,2025,9,5,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R103957,PC001,2024-05-24,1.8,Negative,Instagram,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Sunsilk,Shampoo,32000,2020-02-15,1560,2024,5,4,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R103959,PC012,2022-07-18,1.7,Negative,Instagram,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Vaseline,Lotion,30000,2021-08-05,347,2022,7,0,medium,2.959691358024691,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R103960,PC001,2024-03-02,3.0,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Neutral,True,effectiveness,Sunsilk,Shampoo,32000,2020-02-15,1477,2024,3,5,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R103961,PC011,2024-10-21,3.3,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.,Neutral,True,eco_friendly,Ponds,Facial Foam,35000,2022-04-10,925,2024,10,0,medium,3.027048192771084,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R103963,PC002,2024-02-25,1.3,Negative,Shopee,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Sunsilk,Conditioner,33000,2020-06-10,1355,2024,2,6,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R103964,PC007,2024-03-28,4.3,Positive,Instagram,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Rexona,Deodorant,40000,2022-06-02,665,2024,3,3,high,2.959691358024691,0.0,,0.0,0.0,,2.928,0.242
R103965,PC015,2021-04-22,1.3,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Sanitizer,18000,2020-12-01,142,2021,4,3,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R103966,PC003,2021-05-10,3.1,Neutral,Instagram,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Lifebuoy,Body Wash,28000,2020-03-20,416,2021,5,0,medium,2.959691358024691,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R103967,PC002,2024-03-30,1.6,Negative,Tokopedia,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,1389,2024,3,5,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R103968,PC006,2022-08-06,2.7,Neutral,Shopee,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Dove,Shampoo,36000,2022-01-25,193,2022,8,5,high,3.015873015873016,0.0,,0.0,0.0,,3.005,0.265
R103969,PC008,2024-11-06,3.5,Neutral,Instagram,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Rexona,Deodorant,28000,2023-02-14,631,2024,11,2,medium,2.959691358024691,0.0,,0.0,0.0,,2.928,0.252
R103970,PC015,2021-05-13,2.6,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Lifebuoy,Sanitizer,18000,2020-12-01,163,2021,5,3,low,3.027048192771084,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R103972,PC003,2020-04-17,4.5,Positive,Official Store,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Lifebuoy,Body Wash,28000,2020-03-20,28,2020,4,4,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R103973,PC013,2024-11-16,4.8,Positive,Shopee,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Sunsilk,Shampoo,32000,2024-01-15,306,2024,11,5,medium,3.015873015873016,0.0,,0.0,0.0,,3.03,0.258
R103976,PC002,2020-10-18,1.5,Negative,Shopee,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,130,2020,10,6,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R103977,PC015,2024-11-15,4.1,Positive,Tokopedia,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Lifebuoy,Sanitizer,18000,2020-12-01,1445,2024,11,4,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R103978,PC004,2022-03-30,2.8,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Handwash,25000,2021-05-01,333,2022,3,2,low,2.9518496058217103,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R103981,PC015,2025-02-02,3.8,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman.",Neutral,True,packaging_issue,Lifebuoy,Sanitizer,18000,2020-12-01,1524,2025,2,6,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R103982,PC015,2021-08-20,2.4,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Sanitizer,18000,2020-12-01,262,2021,8,4,low,3.027048192771084,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R103983,PC001,2021-07-24,3.3,Neutral,Official Store,Wangi terlalu kuat untuk saya.,Neutral,True,scent_complaint,Sunsilk,Shampoo,32000,2020-02-15,525,2021,7,5,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R103984,PC011,2025-01-29,4.8,Positive,Instagram,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Ponds,Facial Foam,35000,2022-04-10,1025,2025,1,2,medium,2.959691358024691,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R103985,PC004,2025-09-08,1.7,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Handwash,25000,2021-05-01,1591,2025,9,0,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R103986,PC015,2024-08-20,4.8,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Lifebuoy,Sanitizer,18000,2020-12-01,1358,2024,8,1,low,2.959691358024691,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R103987,PC014,2025-08-26,1.0,Negative,Shopee,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Dove,Body Wash,38000,2024-06-01,451,2025,8,1,high,3.015873015873016,0.0,,0.0,0.0,,3.135,0.251
R103988,PC006,2025-07-26,4.3,Positive,Tokopedia,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Dove,Shampoo,36000,2022-01-25,1278,2025,7,5,high,2.9518496058217103,0.0,,0.0,0.0,,3.005,0.265
R103989,PC011,2022-09-27,3.0,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Ponds,Facial Foam,35000,2022-04-10,170,2022,9,1,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R103990,PC003,2023-07-13,2.2,Negative,Instagram,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Lifebuoy,Body Wash,28000,2020-03-20,1210,2023,7,3,medium,2.959691358024691,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R103991,PC008,2023-08-06,4.7,Positive,Shopee,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Rexona,Deodorant,28000,2023-02-14,173,2023,8,6,medium,3.015873015873016,0.0,,0.0,0.0,,2.928,0.252
R103994,PC012,2025-07-31,1.1,Negative,Official Store,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Vaseline,Lotion,30000,2021-08-05,1456,2025,7,3,medium,3.027048192771084,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R103995,PC004,2023-11-21,2.2,Negative,Tokopedia,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Lifebuoy,Handwash,25000,2021-05-01,934,2023,11,1,low,2.9518496058217103,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R103996,PC002,2024-10-02,3.1,Neutral,Shopee,"Harga sesuai, kualitas oke.",Neutral,True,value_neutral,Sunsilk,Conditioner,33000,2020-06-10,1575,2024,10,2,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R103997,PC002,2020-09-25,1.3,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Sunsilk,Conditioner,33000,2020-06-10,107,2020,9,4,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R103998,PC015,2023-05-05,4.2,Positive,Official Store,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Lifebuoy,Sanitizer,18000,2020-12-01,885,2023,5,4,low,3.027048192771084,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R103999,PC007,2022-09-02,1.2,Negative,Official Store,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Rexona,Deodorant,40000,2022-06-02,92,2022,9,4,high,3.027048192771084,0.0,,0.0,0.0,,2.928,0.242
R104001,PC009,2020-10-20,2.1,Negative,Tokopedia,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Clear,Shampoo,34000,2020-09-20,30,2020,10,1,medium,2.9518496058217103,0.0,,0.0,0.0,,3.111,0.3
R104003,PC003,2022-11-28,1.7,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Lifebuoy,Body Wash,28000,2020-03-20,983,2022,11,0,medium,3.027048192771084,340924224.0,0.091,1.0,1.0,Billboard,2.961,0.24
R104004,PC002,2025-05-28,1.1,Negative,Instagram,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Sunsilk,Conditioner,33000,2020-06-10,1813,2025,5,2,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R104006,PC011,2023-12-12,2.4,Negative,Tokopedia,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Ponds,Facial Foam,35000,2022-04-10,611,2023,12,1,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R104008,PC006,2022-05-30,4.6,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Dove,Shampoo,36000,2022-01-25,125,2022,5,0,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R104010,PC001,2022-11-07,4.9,Positive,Instagram,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Sunsilk,Shampoo,32000,2020-02-15,996,2022,11,0,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R104011,PC005,2022-06-23,3.4,Neutral,Official Store,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Dove,Lotion,35000,2021-11-12,223,2022,6,3,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R104012,PC002,2024-08-21,4.9,Positive,Tokopedia,"Harumnya tahan lama, suka banget!",Positive,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,1533,2024,8,2,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R104013,PC007,2025-02-18,5.0,Positive,Official Store,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Rexona,Deodorant,40000,2022-06-02,992,2025,2,1,high,3.027048192771084,0.0,,0.0,0.0,,2.928,0.242
R104014,PC005,2021-11-17,4.6,Positive,Instagram,"Mudah dibeli saat promo, value for money.",Positive,True,value_positive,Dove,Lotion,35000,2021-11-12,5,2021,11,2,medium,2.959691358024691,0.0,,0.0,0.0,,2.971,0.263
R104015,PC006,2024-08-13,3.7,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Dove,Shampoo,36000,2022-01-25,931,2024,8,1,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R104016,PC012,2025-03-11,2.6,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Vaseline,Lotion,30000,2021-08-05,1314,2025,3,1,medium,2.9518496058217103,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R104017,PC002,2024-11-06,1.6,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Sunsilk,Conditioner,33000,2020-06-10,1610,2024,11,2,medium,3.027048192771084,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R104019,PC004,2024-01-19,4.9,Positive,Shopee,Wangi terlalu kuat untuk saya.,Positive,True,scent_complaint,Lifebuoy,Handwash,25000,2021-05-01,993,2024,1,4,low,3.015873015873016,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R104020,PC009,2025-01-11,1.8,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Clear,Shampoo,34000,2020-09-20,1574,2025,1,5,medium,3.027048192771084,0.0,,0.0,0.0,,3.111,0.3
R104022,PC011,2024-04-23,2.6,Neutral,Tokopedia,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Ponds,Facial Foam,35000,2022-04-10,744,2024,4,1,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R104024,PC002,2025-06-07,1.2,Negative,Instagram,"Packaging bocor saat diterima, kurang aman.",Negative,True,packaging_issue,Sunsilk,Conditioner,33000,2020-06-10,1823,2025,6,5,medium,2.959691358024691,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R104025,PC009,2024-02-25,4.6,Positive,Instagram,"Packaging bocor saat diterima, kurang aman.",Positive,True,packaging_issue,Clear,Shampoo,34000,2020-09-20,1253,2024,2,6,medium,2.959691358024691,0.0,,0.0,0.0,,3.111,0.3
R104026,PC008,2025-08-13,3.5,Neutral,Shopee,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Rexona,Deodorant,28000,2023-02-14,911,2025,8,2,medium,3.015873015873016,0.0,,0.0,0.0,,2.928,0.252
R104029,PC005,2025-08-26,1.1,Negative,Tokopedia,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Dove,Lotion,35000,2021-11-12,1383,2025,8,1,medium,2.9518496058217103,0.0,,0.0,0.0,,2.971,0.263
R104030,PC012,2025-04-13,1.8,Negative,Shopee,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Vaseline,Lotion,30000,2021-08-05,1347,2025,4,6,medium,3.015873015873016,903018958.0,0.086,1.0,1.0,Instagram,2.963,0.224
R104031,PC006,2023-02-06,3.3,Neutral,Official Store,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Dove,Shampoo,36000,2022-01-25,377,2023,2,0,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R104032,PC011,2022-09-21,3.1,Neutral,Instagram,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Ponds,Facial Foam,35000,2022-04-10,164,2022,9,2,medium,2.959691358024691,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R104034,PC002,2021-05-19,3.6,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!",Neutral,True,scent_positive,Sunsilk,Conditioner,33000,2020-06-10,343,2021,5,2,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R104036,PC015,2022-07-05,2.4,Negative,Shopee,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Lifebuoy,Sanitizer,18000,2020-12-01,581,2022,7,1,low,3.015873015873016,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R104037,PC014,2024-07-17,1.7,Negative,Instagram,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Dove,Body Wash,38000,2024-06-01,46,2024,7,2,high,2.959691358024691,0.0,,0.0,0.0,,3.135,0.251
R104038,PC001,2025-10-31,3.6,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering.",Neutral,True,skin_reaction,Sunsilk,Shampoo,32000,2020-02-15,2085,2025,10,4,medium,3.027048192771084,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R104040,PC006,2022-06-02,2.8,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering.",Negative,True,skin_reaction,Dove,Shampoo,36000,2022-01-25,128,2022,6,3,high,3.027048192771084,0.0,,0.0,0.0,,3.005,0.265
R104041,PC015,2022-10-27,4.3,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.,Positive,True,effectiveness,Lifebuoy,Sanitizer,18000,2020-12-01,695,2022,10,3,low,2.9518496058217103,1440970483.0,0.573,2.0,2.0,Influencer,3.017,0.269
R104042,PC002,2022-02-04,3.7,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.,Neutral,True,effectiveness,Sunsilk,Conditioner,33000,2020-06-10,604,2022,2,4,medium,3.015873015873016,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R104043,PC009,2022-06-24,1.7,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.,Negative,True,effectiveness,Clear,Shampoo,34000,2020-09-20,642,2022,6,4,medium,3.027048192771084,0.0,,0.0,0.0,,3.111,0.3
R104044,PC004,2024-03-18,2.4,Negative,Official Store,"Mudah dibeli saat promo, value for money.",Negative,True,value_positive,Lifebuoy,Handwash,25000,2021-05-01,1052,2024,3,0,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R104046,PC002,2021-01-30,1.8,Negative,Tokopedia,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Sunsilk,Conditioner,33000,2020-06-10,234,2021,1,5,medium,2.9518496058217103,2323185153.0,0.322,2.0,2.0,YouTube,2.927,0.253
R104047,PC007,2022-07-10,4.1,Positive,Shopee,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Rexona,Deodorant,40000,2022-06-02,38,2022,7,6,high,3.015873015873016,0.0,,0.0,0.0,,2.928,0.242
R104049,PC004,2023-07-27,4.7,Positive,Instagram,Kemasan baru lebih ramah lingkungan.,Positive,True,eco_friendly,Lifebuoy,Handwash,25000,2021-05-01,817,2023,7,3,low,2.959691358024691,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R104050,PC011,2022-12-02,4.3,Positive,Tokopedia,"Harga sesuai, kualitas oke.",Positive,True,value_neutral,Ponds,Facial Foam,35000,2022-04-10,236,2022,12,4,medium,2.9518496058217103,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R104051,PC005,2022-07-02,1.7,Negative,Official Store,"Harga sesuai, kualitas oke.",Negative,True,value_neutral,Dove,Lotion,35000,2021-11-12,232,2022,7,5,medium,3.027048192771084,0.0,,0.0,0.0,,2.971,0.263
R104052,PC001,2021-07-11,1.4,Negative,Instagram,"Harumnya tahan lama, suka banget!",Negative,True,scent_positive,Sunsilk,Shampoo,32000,2020-02-15,512,2021,7,6,medium,2.959691358024691,717751350.0,0.422,1.0,1.0,Instagram,3.018,0.267
R104053,PC011,2022-07-21,3.0,Neutral,Instagram,"Mudah dibeli saat promo, value for money.",Neutral,True,value_positive,Ponds,Facial Foam,35000,2022-04-10,102,2022,7,3,medium,2.959691358024691,1605983573.0,0.327,2.0,2.0,Instagram,2.991,0.229
R104056,PC004,2025-05-01,2.0,Negative,Official Store,Wangi terlalu kuat untuk saya.,Negative,True,scent_complaint,Lifebuoy,Handwash,25000,2021-05-01,1461,2025,5,3,low,3.027048192771084,2191606037.0,0.24366666666666667,3.0,3.0,TV,2.994,0.257
R104057,PC008,2025-05-30,2.3,Negative,Instagram,Kemasan baru lebih ramah lingkungan.,Negative,True,eco_friendly,Rexona,Deodorant,28000,2023-02-14,836,2025,5,4,medium,2.959691358024691,0.0,,0.0,0.0,,2.928,0.252
